日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,MA20
2020-01-02,601998,4.21,4.22,4.28,4.2,349385,217666252.0,1.91,0.96,0.04,0.11,
2020-01-03,601998,4.23,4.21,4.24,4.19,187600,116328328.0,1.18,-0.24,-0.01,0.06,
2020-01-06,601998,4.19,4.14,4.23,4.11,327195,201885717.0,2.85,-1.66,-0.07,0.1,
2020-01-07,601998,4.16,4.19,4.2,4.15,184873,113995776.0,1.21,1.21,0.05,0.06,
2020-01-08,601998,4.16,4.11,4.17,4.09,171084,104583641.0,1.91,-1.91,-0.08,0.05,
2020-01-09,601998,4.12,4.1,4.14,4.05,376705,229021020.0,2.19,-0.24,-0.01,0.12,
2020-01-10,601998,4.1,4.09,4.11,4.05,172896,104767796.0,1.46,-0.24,-0.01,0.05,
2020-01-13,601998,4.1,4.1,4.11,4.05,198221,120185239.0,1.47,0.24,0.01,0.06,
2020-01-14,601998,4.11,4.09,4.14,4.07,188873,115205845.0,1.71,-0.24,-0.01,0.06,
2020-01-15,601998,4.09,4.04,4.09,4.02,177417,107088072.0,1.71,-1.22,-0.05,0.06,
2020-01-16,601998,4.04,4.0,4.05,4.0,140864,84613576.0,1.24,-0.99,-0.04,0.04,
2020-01-17,601998,4.01,3.99,4.04,3.98,148178,88767829.0,1.5,-0.25,-0.01,0.05,
2020-01-20,601998,3.99,4.02,4.02,3.98,139318,83525771.0,1.0,0.75,0.03,0.04,
2020-01-21,601998,4.01,3.92,4.01,3.91,238061,141117901.0,2.49,-2.49,-0.1,0.07,
2020-01-22,601998,3.89,3.93,3.93,3.85,216182,127079978.0,2.04,0.26,0.01,0.07,
2020-01-23,601998,3.88,3.83,3.9,3.79,232353,135287642.0,2.8,-2.54,-0.1,0.07,
2020-02-03,601998,3.34,3.41,3.5,3.29,412604,222923024.0,5.48,-10.97,-0.42,0.13,
2020-02-04,601998,3.42,3.52,3.54,3.42,283218,155445388.0,3.52,3.23,0.11,0.09,
2020-02-05,601998,3.53,3.52,3.57,3.47,191908,105935423.0,2.84,0.0,0.0,0.06,
2020-02-06,601998,3.57,3.59,3.61,3.52,140888,78153705.0,2.56,1.99,0.07,0.04,3.9509999999999996
2020-02-07,601998,3.55,3.59,3.6,3.51,203084,112274661.0,2.51,0.0,0.0,0.06,3.9195
2020-02-10,601998,3.55,3.55,3.56,3.51,219759,121427462.0,1.39,-1.11,-0.04,0.07,3.8865000000000003
2020-02-11,601998,3.56,3.59,3.6,3.53,223621,124428980.0,1.97,1.13,0.04,0.07,3.8590000000000004
2020-02-12,601998,3.58,3.59,3.59,3.54,144255,80196992.0,1.39,0.0,0.0,0.05,3.8289999999999997
2020-02-13,601998,3.57,3.54,3.59,3.54,150640,83532443.0,1.39,-1.39,-0.05,0.05,3.8004999999999995
2020-02-14,601998,3.54,3.57,3.57,3.51,155564,86064143.0,1.69,0.85,0.03,0.05,3.774
2020-02-17,601998,3.56,3.67,3.67,3.55,308464,172641091.0,3.36,2.8,0.1,0.1,3.753
2020-02-18,601998,3.65,3.63,3.67,3.61,177987,100119638.0,1.63,-1.09,-0.04,0.06,3.7295000000000003
2020-02-19,601998,3.62,3.62,3.67,3.61,185049,104110368.0,1.65,-0.28,-0.01,0.06,3.7060000000000004
2020-02-20,601998,3.63,3.72,3.72,3.6,245173,138515426.0,3.31,2.76,0.1,0.08,3.6900000000000004
2020-02-21,601998,3.72,3.7,3.74,3.67,249269,141832580.0,1.88,-0.54,-0.02,0.08,3.675
2020-02-24,601998,3.69,3.65,3.69,3.62,214258,120850875.0,1.89,-1.35,-0.05,0.07,3.658
2020-02-25,601998,3.58,3.56,3.6,3.53,222647,123566313.0,1.92,-2.47,-0.09,0.07,3.6350000000000002
2020-02-26,601998,3.51,3.57,3.64,3.5,266363,148174597.0,3.93,0.28,0.01,0.08,3.6174999999999997
2020-02-27,601998,3.58,3.57,3.62,3.54,212765,118367942.0,2.24,0.0,0.0,0.07,3.5995
2020-02-28,601998,3.53,3.44,3.55,3.44,292486,160140449.0,3.08,-3.64,-0.13,0.09,3.5799999999999996
2020-03-02,601998,3.47,3.54,3.55,3.45,269246,148272205.0,2.91,2.91,0.1,0.08,3.5865
2020-03-03,601998,3.57,3.56,3.59,3.54,210537,116818901.0,1.41,0.56,0.02,0.07,3.5885
2020-03-04,601998,3.54,3.56,3.56,3.52,168736,93254159.0,1.12,0.0,0.0,0.05,3.5905
2020-03-05,601998,3.58,3.67,3.69,3.56,456410,256844496.0,3.65,3.09,0.11,0.14,3.5945
2020-03-06,601998,3.63,3.57,3.64,3.57,251183,140299873.0,1.91,-2.72,-0.1,0.08,3.5935
2020-03-09,601998,3.51,3.48,3.53,3.46,282318,154674014.0,1.96,-2.52,-0.09,0.09,3.59
2020-03-10,601998,3.44,3.53,3.54,3.44,228730,125621164.0,2.87,1.44,0.05,0.07,3.5869999999999997
2020-03-11,601998,3.54,3.47,3.55,3.46,211046,115890994.0,2.55,-1.7,-0.06,0.07,3.5809999999999995
2020-03-12,601998,3.45,3.44,3.48,3.4,241378,130893867.0,2.31,-0.86,-0.03,0.08,3.5759999999999996
2020-03-13,601998,3.31,3.4,3.42,3.29,257290,137288906.0,3.78,-1.16,-0.04,0.08,3.5675
2020-03-16,601998,3.42,3.34,3.42,3.33,265808,142616962.0,2.65,-1.76,-0.06,0.08,3.5509999999999997
2020-03-17,601998,3.33,3.3,3.39,3.25,231458,122798820.0,4.19,-1.2,-0.04,0.07,3.5345
2020-03-18,601998,3.33,3.23,3.34,3.23,166387,87786046.0,3.33,-2.12,-0.07,0.05,3.5149999999999997
2020-03-19,601998,3.21,3.16,3.25,3.08,238136,122490158.0,5.26,-2.17,-0.07,0.07,3.4869999999999997
2020-03-20,601998,3.22,3.24,3.25,3.13,266276,137930890.0,3.8,2.53,0.08,0.08,3.464
2020-03-23,601998,3.14,3.16,3.19,3.11,207491,106665040.0,2.47,-2.47,-0.08,0.07,3.4395000000000002
2020-03-24,601998,3.21,3.23,3.25,3.19,124913,65072181.0,1.9,2.22,0.07,0.04,3.4229999999999996
2020-03-25,601998,3.29,3.27,3.3,3.25,131027,68923440.0,1.55,1.24,0.04,0.04,3.4080000000000004
2020-03-26,601998,3.26,3.29,3.32,3.22,168406,88686177.0,3.06,0.61,0.02,0.05,3.3939999999999997
2020-03-27,601998,3.32,3.3,3.34,3.28,125848,66667447.0,1.82,0.3,0.01,0.04,3.3869999999999996
2020-03-30,601998,3.24,3.28,3.29,3.23,125239,65833650.0,1.82,-0.61,-0.02,0.04,3.3739999999999997
2020-03-31,601998,3.3,3.19,3.31,3.16,156358,81576440.0,4.57,-2.74,-0.09,0.05,3.3555
2020-04-01,601998,3.19,3.16,3.23,3.15,142463,73699382.0,2.51,-0.94,-0.03,0.04,3.3354999999999997
2020-04-02,601998,3.13,3.19,3.19,3.11,188056,96506900.0,2.53,0.95,0.03,0.06,3.3115
2020-04-03,601998,3.15,3.14,3.18,3.13,113444,58285398.0,1.57,-1.57,-0.05,0.04,3.29
2020-04-07,601998,3.19,3.19,3.2,3.17,190621,98660542.0,0.96,1.59,0.05,0.06,3.2754999999999996
2020-04-08,601998,3.18,3.17,3.18,3.15,111373,57413098.0,0.94,-0.63,-0.02,0.03,3.2575000000000003
2020-04-09,601998,3.19,3.17,3.2,3.16,104251,53821497.0,1.26,0.0,0.0,0.03,3.2424999999999997
2020-04-10,601998,3.18,3.15,3.18,3.14,75081,38649403.0,1.26,-0.63,-0.02,0.02,3.228
2020-04-13,601998,3.14,3.12,3.15,3.1,88245,45067084.0,1.59,-0.95,-0.03,0.03,3.214
2020-04-14,601998,3.13,3.15,3.15,3.1,131023,67041052.0,1.6,0.96,0.03,0.04,3.2045000000000003
2020-04-15,601998,3.12,3.11,3.14,3.11,101435,51824828.0,0.95,-1.27,-0.04,0.03,3.195
2020-04-16,601998,3.1,3.13,3.13,3.1,92702,47299063.0,0.96,0.64,0.02,0.03,3.1900000000000004
2020-04-17,601998,3.13,3.14,3.17,3.12,143860,73875897.0,1.6,0.32,0.01,0.05,3.189
2020-04-20,601998,3.13,3.13,3.14,3.11,125874,64301674.0,0.96,-0.32,-0.01,0.04,3.1834999999999996
2020-04-21,601998,3.11,3.09,3.12,3.08,132925,67543337.0,1.28,-1.28,-0.04,0.04,3.18
2020-04-22,601998,3.07,3.07,3.08,3.05,154981,78361595.0,0.97,-0.65,-0.02,0.05,3.1719999999999997
2020-04-23,601998,3.07,3.06,3.08,3.05,113237,57249224.0,0.98,-0.33,-0.01,0.04,3.1615
2020-04-24,601998,3.07,3.08,3.1,3.05,131937,66849225.0,1.63,0.65,0.02,0.04,3.1510000000000002
2020-04-27,601998,3.08,3.13,3.16,3.07,241339,123687119.0,2.92,1.62,0.05,0.08,3.1424999999999996
2020-04-28,601998,3.14,3.14,3.15,3.06,167774,85628757.0,2.88,0.32,0.01,0.05,3.1354999999999995
2020-04-29,601998,3.14,3.22,3.23,3.12,280830,145551674.0,3.5,2.55,0.08,0.09,3.1369999999999996
2020-04-30,601998,3.25,3.21,3.25,3.19,265584,138203325.0,1.86,-0.31,-0.01,0.08,3.1395
2020-05-06,601998,3.14,3.16,3.17,3.11,277089,142017292.0,1.87,-1.56,-0.05,0.09,3.138
2020-05-07,601998,3.15,3.12,3.15,3.11,132713,67958032.0,1.27,-1.27,-0.04,0.04,3.1369999999999996
2020-05-08,601998,3.13,3.16,3.17,3.12,195532,100429956.0,1.6,1.28,0.04,0.06,3.1355
2020-05-11,601998,3.16,3.14,3.18,3.13,180373,92717608.0,1.58,-0.63,-0.02,0.06,3.134
2020-05-12,601998,3.14,3.11,3.15,3.1,115659,59061705.0,1.59,-0.96,-0.03,0.04,3.1310000000000002
2020-05-13,601998,3.1,3.13,3.13,3.09,116751,59503482.0,1.29,0.64,0.02,0.04,3.13
2020-05-14,601998,3.1,3.08,3.11,3.06,155634,78882007.0,1.6,-1.6,-0.05,0.05,3.128
2020-05-15,601998,3.09,3.09,3.1,3.07,103009,52255477.0,0.97,0.32,0.01,0.03,3.125
2020-05-18,601998,3.09,3.09,3.12,3.06,133602,67958529.0,1.94,0.0,0.0,0.04,3.124
2020-05-19,601998,3.12,3.1,3.12,3.09,89193,45409791.0,0.97,0.32,0.01,0.03,3.1224999999999996
2020-05-20,601998,3.1,3.11,3.12,3.08,117553,59838540.0,1.29,0.32,0.01,0.04,3.121
2020-05-21,601998,3.12,3.09,3.12,3.09,79006,40224367.0,0.96,-0.64,-0.02,0.02,3.119
2020-05-22,601998,3.09,3.01,3.09,3.01,168920,85059379.0,2.59,-2.59,-0.08,0.05,3.1149999999999998
2020-05-25,601998,3.02,3.01,3.03,2.98,97658,48779789.0,1.66,0.0,0.0,0.03,3.1119999999999997
2020-05-26,601998,3.02,3.02,3.03,3.0,74961,37518445.0,1.0,0.33,0.01,0.02,3.11
2020-05-27,601998,3.03,3.06,3.08,3.02,95810,48351388.0,1.99,1.32,0.04,0.03,3.109
2020-05-28,601998,3.06,3.08,3.12,3.05,130213,66164944.0,2.29,0.65,0.02,0.04,3.1065
2020-05-29,601998,3.07,3.03,3.1,3.03,123809,62501002.0,2.27,-1.62,-0.05,0.04,3.101
2020-06-01,601998,3.06,3.08,3.1,3.05,173869,88220759.0,1.65,1.65,0.05,0.05,3.094
2020-06-02,601998,3.07,3.12,3.13,3.07,170934,87065915.0,1.95,1.3,0.04,0.05,3.0895
2020-06-03,601998,3.13,3.11,3.17,3.11,162263,83178425.0,1.92,-0.32,-0.01,0.05,3.0869999999999997
2020-06-04,601998,3.13,3.08,3.13,3.08,103344,52510412.0,1.61,-0.96,-0.03,0.03,3.085
2020-06-05,601998,3.1,3.12,3.13,3.07,105647,53781083.0,1.95,1.3,0.04,0.03,3.0829999999999997
2020-06-08,601998,3.11,3.09,3.12,3.09,103233,52582932.0,0.96,-0.96,-0.03,0.03,3.0805
2020-06-09,601998,3.1,3.12,3.13,3.08,100759,51391962.0,1.62,0.97,0.03,0.03,3.081
2020-06-10,601998,3.13,3.09,3.13,3.08,74425,37836756.0,1.6,-0.96,-0.03,0.02,3.0789999999999997
2020-06-11,601998,3.09,3.05,3.1,3.05,101050,51139586.0,1.62,-1.29,-0.04,0.03,3.0774999999999997
2020-06-12,601998,3.03,3.05,3.07,3.01,115569,58115803.0,1.97,0.0,0.0,0.04,3.0755
2020-06-15,601998,3.03,3.02,3.06,3.01,128352,64449912.0,1.64,-0.98,-0.03,0.04,3.072
2020-06-16,601998,3.05,3.05,3.06,3.02,95036,47768922.0,1.32,0.99,0.03,0.03,3.0695
2020-06-17,601998,3.04,3.04,3.06,3.02,118306,59458547.0,1.31,-0.33,-0.01,0.04,3.066
2020-06-18,601998,3.04,3.07,3.1,3.01,187038,94402935.0,2.96,0.99,0.03,0.06,3.065
2020-06-19,601998,3.06,3.07,3.11,3.05,181905,92172378.0,1.95,0.0,0.0,0.06,3.068
2020-06-22,601998,3.07,3.07,3.12,3.06,186072,94400042.0,1.95,0.0,0.0,0.06,3.0709999999999997
2020-06-23,601998,3.06,3.03,3.08,3.03,122989,61903864.0,1.63,-1.3,-0.04,0.04,3.0715
2020-06-24,601998,3.05,3.08,3.08,3.03,131315,66408437.0,1.65,1.65,0.05,0.04,3.0725
2020-06-29,601998,3.14,3.25,3.33,3.13,1308632,681529040.0,6.49,5.52,0.17,0.41,3.081
2020-06-30,601998,3.22,3.16,3.22,3.15,636902,329033824.0,2.15,-2.77,-0.09,0.2,3.0875
2020-07-01,601998,3.16,3.32,3.39,3.11,991087,518708768.0,8.86,5.06,0.16,0.31,3.0995
2020-07-02,601998,3.27,3.5,3.53,3.24,1175511,632397472.0,8.73,5.42,0.18,0.37,3.1185
2020-07-03,601998,3.53,3.6,3.65,3.43,1112287,615090176.0,6.29,2.86,0.1,0.35,3.143
2020-07-06,601998,3.67,4.15,4.16,3.63,2037571,1210066032.0,14.72,15.28,0.55,0.64,3.1965
2020-07-07,601998,4.16,3.91,4.31,3.9,1798128,1090449104.0,9.88,-5.78,-0.24,0.56,3.2359999999999998
2020-07-08,601998,3.91,4.0,4.07,3.82,1126737,665594448.0,6.39,2.3,0.09,0.35,3.2815
2020-07-09,601998,3.94,3.93,4.0,3.84,860630,508199664.0,4.0,-1.75,-0.07,0.27,3.322
2020-07-10,601998,3.89,3.73,3.9,3.7,731468,423390640.0,5.09,-5.09,-0.2,0.23,3.354
2020-07-13,601998,3.69,3.77,3.84,3.68,583509,335433088.0,4.29,1.07,0.04,0.18,3.3899999999999997
2020-07-14,601998,3.77,3.7,3.8,3.64,510411,291422832.0,4.24,-1.86,-0.07,0.16,3.4225000000000003
2020-07-15,601998,3.71,3.62,3.75,3.6,438008,236502573.0,4.05,-2.16,-0.08,0.14,3.4525000000000006
2020-07-16,601998,3.62,3.55,3.69,3.53,448332,240690111.0,4.42,-1.93,-0.07,0.14,3.4775
2020-07-17,601998,3.6,3.47,3.6,3.42,423785,222276027.0,5.07,-2.25,-0.08,0.13,3.499
2020-07-20,601998,3.5,3.63,3.64,3.49,485309,258343559.0,4.32,4.61,0.16,0.15,3.5269999999999997
2020-07-21,601998,3.65,3.59,3.65,3.56,256466,136990703.0,2.48,-1.1,-0.04,0.08,3.553
2020-07-22,601998,3.6,3.6,3.69,3.54,356958,191503750.0,4.18,0.28,0.01,0.11,3.5794999999999995
2020-07-23,601998,3.54,3.5,3.57,3.45,326766,171712003.0,3.33,-2.78,-0.1,0.1,3.603
2020-07-24,601998,3.47,3.37,3.5,3.35,399109,206024686.0,4.29,-3.71,-0.13,0.13,3.6174999999999997
2020-07-27,601998,3.41,3.37,3.41,3.34,155484,79509641.0,2.08,0.0,0.0,0.05,3.6235
2020-07-28,601998,3.4,3.38,3.42,3.36,165039,84716454.0,1.78,0.3,0.01,0.05,3.6345
2020-07-29,601998,3.38,3.45,3.46,3.35,253594,131246316.0,3.25,2.07,0.07,0.08,3.6410000000000005
2020-07-30,601998,3.43,3.41,3.47,3.41,153478,79498467.0,1.74,-1.16,-0.04,0.05,3.6365000000000003
2020-07-31,601998,3.4,3.41,3.47,3.38,244559,126351374.0,2.64,0.0,0.0,0.08,3.627
2020-08-03,601998,3.42,3.44,3.47,3.41,311583,161425237.0,1.76,0.88,0.03,0.1,3.591500000000001
2020-08-04,601998,3.44,3.52,3.54,3.42,560244,293802000.0,3.49,2.33,0.08,0.18,3.572
2020-08-05,601998,3.48,3.46,3.49,3.43,306343,159269135.0,1.7,-1.7,-0.06,0.1,3.5449999999999995
2020-08-06,601998,3.46,3.5,3.51,3.42,310254,161770955.0,2.6,1.16,0.04,0.1,3.5235
2020-08-07,601998,3.47,3.44,3.5,3.4,265470,137661696.0,2.86,-1.71,-0.06,0.08,3.5089999999999995
2020-08-10,601998,3.42,3.47,3.49,3.41,264497,137878849.0,2.33,0.87,0.03,0.08,3.4940000000000007
2020-08-11,601998,3.48,3.45,3.57,3.45,442383,233090895.0,3.46,-0.58,-0.02,0.14,3.4814999999999996
2020-08-12,601998,3.43,3.51,3.51,3.43,362588,189823222.0,2.32,1.74,0.06,0.11,3.476
2020-08-13,601998,3.52,3.47,3.54,3.46,199080,104243361.0,2.28,-1.14,-0.04,0.06,3.472
2020-08-14,601998,3.47,3.53,3.54,3.46,252445,132693079.0,2.31,1.73,0.06,0.08,3.475
2020-08-17,601998,3.55,3.7,3.82,3.53,800804,434532848.0,8.22,4.82,0.17,0.25,3.4785000000000004
2020-08-18,601998,3.72,3.64,3.74,3.61,391490,211306170.0,3.51,-1.62,-0.06,0.12,3.4810000000000003
2020-08-19,601998,3.62,3.59,3.66,3.57,240227,128877123.0,2.47,-1.37,-0.05,0.08,3.4805000000000006
2020-08-20,601998,3.57,3.51,3.6,3.48,272853,143878112.0,3.34,-2.23,-0.08,0.09,3.4810000000000003
2020-08-21,601998,3.55,3.53,3.55,3.5,189661,100070856.0,1.42,0.57,0.02,0.06,3.489
2020-08-24,601998,3.55,3.51,3.56,3.49,158326,83397289.0,1.98,-0.57,-0.02,0.05,3.496
2020-08-25,601998,3.51,3.5,3.54,3.49,165982,87285141.0,1.42,-0.28,-0.01,0.05,3.5020000000000002
2020-08-26,601998,3.5,3.44,3.51,3.43,194628,101436284.0,2.29,-1.71,-0.06,0.06,3.5015
2020-08-27,601998,3.45,3.45,3.46,3.41,146566,76076446.0,1.45,0.29,0.01,0.05,3.5035000000000003
2020-08-28,601998,3.45,3.49,3.5,3.41,192861,100581634.0,2.61,1.16,0.04,0.06,3.5075000000000003
2020-08-31,601998,3.49,3.47,3.55,3.45,255798,134290951.0,2.87,-0.57,-0.02,0.08,3.5089999999999995
2020-09-01,601998,3.44,3.46,3.47,3.43,142504,74099051.0,1.15,-0.29,-0.01,0.04,3.5060000000000002
2020-09-02,601998,3.46,3.43,3.47,3.41,167221,86622544.0,1.73,-0.87,-0.03,0.05,3.5045
2020-09-03,601998,3.44,3.42,3.47,3.41,126889,65770582.0,1.75,-0.29,-0.01,0.04,3.5005
2020-09-04,601998,3.41,3.4,3.42,3.38,131615,67784912.0,1.17,-0.58,-0.02,0.04,3.498500000000001
2020-09-07,601998,3.39,3.36,3.43,3.36,138909,71465807.0,2.06,-1.18,-0.04,0.04,3.493
2020-09-08,601998,3.39,3.42,3.43,3.36,162477,83720233.0,2.08,1.79,0.06,0.05,3.4915
2020-09-09,601998,3.4,3.39,3.44,3.39,164572,84930697.0,1.46,-0.88,-0.03,0.05,3.4854999999999996
2020-09-10,601998,3.42,3.35,3.42,3.33,199139,101944344.0,2.65,-1.18,-0.04,0.06,3.4795000000000003
2020-09-11,601998,3.35,3.35,3.37,3.32,123219,62719362.0,1.49,0.0,0.0,0.04,3.4705
2020-09-14,601998,3.34,3.34,3.36,3.32,113350,57631410.0,1.19,-0.3,-0.01,0.04,3.4524999999999997
2020-09-15,601998,3.35,3.35,3.38,3.33,85602,43688464.0,1.5,0.3,0.01,0.03,3.4379999999999997
2020-09-16,601998,3.36,3.37,3.4,3.33,102332,52404352.0,2.09,0.6,0.02,0.03,3.4269999999999996
2020-09-17,601998,3.35,3.34,3.37,3.33,75703,38613657.0,1.19,-0.89,-0.03,0.02,3.4185000000000003
2020-09-18,601998,3.36,3.43,3.43,3.34,210966,108624619.0,2.69,2.69,0.09,0.07,3.4135
2020-09-21,601998,3.45,3.4,3.46,3.38,155477,80304744.0,2.33,-0.87,-0.03,0.05,3.408
2020-09-22,601998,3.38,3.36,3.42,3.35,174656,89590598.0,2.06,-1.18,-0.04,0.05,3.401
2020-09-23,601998,3.38,3.35,3.38,3.34,112991,57689923.0,1.19,-0.3,-0.01,0.04,3.3964999999999996
2020-09-24,601998,3.35,3.3,3.35,3.27,181962,91878365.0,2.39,-1.49,-0.05,0.06,3.3890000000000002
2020-09-25,601998,3.29,3.28,3.32,3.27,91379,46061817.0,1.52,-0.61,-0.02,0.03,3.3785
2020-09-28,601998,3.3,3.31,3.32,3.28,86188,43572769.0,1.22,0.91,0.03,0.03,3.3705
2020-09-29,601998,3.32,3.29,3.33,3.29,76027,38442769.0,1.21,-0.6,-0.02,0.02,3.3619999999999997
2020-09-30,601998,3.31,3.3,3.33,3.27,114003,57602616.0,1.82,0.3,0.01,0.04,3.3555
2020-10-09,601998,3.34,3.32,3.35,3.31,107641,54708910.0,1.21,0.61,0.02,0.03,3.3505000000000003
2020-10-12,601998,3.34,3.42,3.44,3.32,242503,124847633.0,3.61,3.01,0.1,0.08,3.3515
2020-10-13,601998,3.42,3.4,3.44,3.38,122497,63180572.0,1.75,-0.58,-0.02,0.04,3.3534999999999995
2020-10-14,601998,3.42,3.41,3.44,3.38,107315,55310049.0,1.76,0.29,0.01,0.03,3.353
2020-10-15,601998,3.41,3.46,3.51,3.4,295692,154407557.0,3.23,1.47,0.05,0.09,3.3564999999999996
2020-10-16,601998,3.44,3.53,3.6,3.44,422047,223118839.0,4.62,2.02,0.07,0.13,3.3655
2020-10-19,601998,3.55,3.5,3.63,3.49,348820,185321330.0,3.97,-0.85,-0.03,0.11,3.373
2020-10-20,601998,3.49,3.4,3.49,3.37,231729,119683449.0,3.43,-2.86,-0.1,0.07,3.376
2020-10-21,601998,3.41,3.5,3.5,3.39,242732,126365255.0,3.24,2.94,0.1,0.08,3.3835
2020-10-22,601998,3.47,3.51,3.56,3.46,182853,95879494.0,2.86,0.29,0.01,0.06,3.3905000000000003
2020-10-23,601998,3.49,3.53,3.6,3.48,314439,166859861.0,3.42,0.57,0.02,0.1,3.4
2020-10-26,601998,3.53,3.46,3.57,3.43,247468,129063916.0,3.97,-1.98,-0.07,0.08,3.4015
2020-10-27,601998,3.46,3.41,3.47,3.41,151149,78218078.0,1.73,-1.45,-0.05,0.05,3.4019999999999997
2020-10-28,601998,3.41,3.36,3.43,3.35,183646,94248339.0,2.35,-1.47,-0.05,0.06,3.4019999999999997
2020-10-29,601998,3.33,3.34,3.36,3.32,145005,73784468.0,1.19,-0.6,-0.02,0.05,3.4015
2020-10-30,601998,3.34,3.3,3.39,3.29,252285,128296787.0,2.99,-1.2,-0.04,0.08,3.4014999999999995
2020-11-02,601998,3.32,3.3,3.33,3.29,189598,95856677.0,1.21,0.0,0.0,0.06,3.4025000000000007
2020-11-03,601998,3.33,3.37,3.41,3.31,207766,106385990.0,3.03,2.12,0.07,0.07,3.4055
2020-11-04,601998,3.4,3.34,3.41,3.33,141259,72169093.0,2.37,-0.89,-0.03,0.04,3.408
2020-11-05,601998,3.37,3.36,3.39,3.33,144580,73790205.0,1.8,0.6,0.02,0.05,3.411
2020-11-06,601998,3.36,3.36,3.39,3.34,131338,67025369.0,1.49,0.0,0.0,0.04,3.4129999999999994
2020-11-09,601998,3.38,3.4,3.41,3.37,227284,116820246.0,1.19,1.19,0.04,0.07,3.4120000000000004
2020-11-10,601998,3.43,3.39,3.46,3.37,222453,115111552.0,2.65,-0.29,-0.01,0.07,3.4115
2020-11-11,601998,3.4,3.42,3.44,3.36,206186,106327268.0,2.36,0.88,0.03,0.06,3.4120000000000004
2020-11-12,601998,3.4,3.36,3.42,3.36,142240,72939800.0,1.75,-1.75,-0.06,0.04,3.407
2020-11-13,601998,3.35,3.31,3.36,3.29,280765,141948067.0,2.08,-1.49,-0.05,0.09,3.3959999999999995
2020-11-16,601998,3.3,3.32,3.34,3.3,121875,61803627.0,1.21,0.3,0.01,0.04,3.3869999999999996
2020-11-17,601998,3.33,3.34,3.35,3.31,132393,67279829.0,1.2,0.6,0.02,0.04,3.3840000000000003
2020-11-18,601998,3.33,3.43,3.45,3.32,377711,194775408.0,3.89,2.69,0.09,0.12,3.3805
2020-11-19,601998,3.43,3.43,3.45,3.38,215684,111385126.0,2.04,0.0,0.0,0.07,3.3765
2020-11-20,601998,3.41,3.4,3.42,3.36,176571,90691122.0,1.75,-0.87,-0.03,0.06,3.3699999999999997
2020-11-23,601998,3.38,3.48,3.5,3.37,430882,224695533.0,3.82,2.35,0.08,0.14,3.371
2020-11-24,601998,3.47,3.44,3.51,3.43,206034,107459517.0,2.3,-1.15,-0.04,0.06,3.3725
2020-11-25,601998,3.5,3.44,3.54,3.44,247344,129513765.0,2.91,0.0,0.0,0.08,3.3765
2020-11-26,601998,3.43,3.51,3.52,3.42,236984,124105150.0,2.91,2.03,0.07,0.07,3.3850000000000002
2020-11-27,601998,3.54,3.71,3.71,3.51,820430,440291632.0,5.7,5.7,0.2,0.26,3.4055
2020-11-30,601998,3.76,3.49,3.88,3.49,1444877,786408224.0,10.51,-5.93,-0.22,0.45,3.415
2020-12-01,601998,3.52,3.64,3.68,3.48,744197,396616832.0,5.73,4.3,0.15,0.23,3.4285000000000005
2020-12-02,601998,3.61,3.59,3.64,3.53,532072,283943792.0,3.02,-1.37,-0.05,0.17,3.441
2020-12-03,601998,3.58,3.6,3.63,3.53,479458,255408243.0,2.79,0.28,0.01,0.15,3.4530000000000003
2020-12-04,601998,3.61,3.52,3.61,3.5,402504,212629923.0,3.06,-2.22,-0.08,0.13,3.461
2020-12-07,601998,3.52,3.4,3.53,3.4,469577,243464487.0,3.69,-3.41,-0.12,0.15,3.461
2020-12-08,601998,3.42,3.38,3.45,3.38,230834,118973568.0,2.06,-0.59,-0.02,0.07,3.4604999999999997
2020-12-09,601998,3.4,3.35,3.43,3.35,231921,119268338.0,2.37,-0.89,-0.03,0.07,3.4569999999999994
2020-12-10,601998,3.36,3.35,3.38,3.33,236028,120404465.0,1.49,0.0,0.0,0.07,3.4564999999999997
2020-12-11,601998,3.36,3.4,3.4,3.31,350180,178211324.0,2.69,1.49,0.05,0.11,3.461
2020-12-14,601998,3.37,3.37,3.4,3.33,176425,90057890.0,2.06,-0.88,-0.03,0.06,3.4635
2020-12-15,601998,3.36,3.36,3.36,3.31,152364,77442277.0,1.48,-0.3,-0.01,0.05,3.4644999999999997
2020-12-16,601998,3.36,3.33,3.38,3.33,143618,73252092.0,1.49,-0.89,-0.03,0.05,3.4595
2020-12-17,601998,3.33,3.36,3.36,3.32,142090,72336033.0,1.2,0.9,0.03,0.04,3.4559999999999995
2020-12-18,601998,3.35,3.35,3.37,3.33,124834,63613575.0,1.19,-0.3,-0.01,0.04,3.4535000000000005
2020-12-21,601998,3.34,3.36,3.36,3.32,123076,62689576.0,1.19,0.3,0.01,0.04,3.4475000000000002
2020-12-22,601998,3.35,3.3,3.36,3.3,187126,94948345.0,1.79,-1.79,-0.06,0.06,3.4405
2020-12-23,601998,3.32,3.33,3.34,3.3,151419,76652107.0,1.21,0.91,0.03,0.05,3.435
2020-12-24,601998,3.32,3.32,3.36,3.3,111143,56367753.0,1.8,-0.3,-0.01,0.03,3.4255000000000004
2020-12-25,601998,3.32,3.32,3.33,3.3,100875,51102052.0,0.9,0.0,0.0,0.03,3.406
